0 0 0
0.1 0.0904837593786414 0.090483741803596
0.2 0.163746221361183 0.163746150615596
0.3 0.222245598627219 0.222245466204515
0.4 0.268128189530808 0.268128018414256
0.5 0.303265534207939 0.303265329856317
0.6 0.329287212183472 0.329286981656416
0.7 0.347609960514965 0.347609712653987
0.8 0.359463428403598 0.359463171293777
0.9 0.365912953726638 0.365912693766539
1 0.367879698129187 0.367879441171442
1.1 0.366158434929099 0.366158192067888
1.2 0.361433264027393 0.361433054294643
1.3 0.354291521319294 0.354291330944216
1.4 0.345235907847549 0.345235749518249
1.5 0.334695356278045 0.334695240222645
1.6 0.32303452002893 0.323034428791449
1.7 0.310562018224538 0.310561990889649
1.8 0.297537995379907 0.297537998798856
1.9 0.28418030094191 0.284180376523007
2 0.270670443111606 0.270670566473225
2.1 0.257158306692782 0.257158499331262
2.2 0.243766679358139 0.243766948397134
2.3 0.230595012902795 0.230595340562448
2.4 0.217722668272734 0.21772308789459
2.5 0.205211994087985 0.205212496559747
2.6 0.193110712374013 0.193111303357268
2.7 0.181454186965234 0.181454884397324
2.8 0.170267367134007 0.17026817535061
2.9 0.15956641322377 0.159567338163581
3 0.149360155861947 0.149361205103592
3.1 0.139651335017703 0.139652527420029
3.2 0.130437701540221 0.130439052730772
3.3 0.121712956580536 0.121714452424092
3.4 0.113467454460924 0.113469117865109
3.5 0.105688923146928 0.105690841978115
3.6 0.0983633164700172 0.0983654008102531
3.7 0.0914747804393721 0.0914770479402556
3.8 0.0850064234491813 0.0850089330534291
3.9 0.078940663753323 0.078943454638637
4 0.0732595478309737 0.0732625555549366
4.1 0.0679447001491711 0.067947969147221
4.2 0.0629777987791551 0.0629814226460063
4.3 0.058340892291347 0.058344803752464
4.4 0.0540160706050433 0.0540202955735011
4.5 0.0499858966044191 0.0499904844220904
4.6 0.0462333569730356 0.0462384444253145
4.7 0.0427423487359546 0.0427478023779704
4.8 0.0394969278250084 0.0395027858352962
4.9 0.0364819248627817 0.0364882570475293
5 0.0336829000443997 0.0336897349954274
5.1 0.0310860554128066 0.0310934074841298
5.2 0.0286782041935382 0.0286861349879561
5.3 0.026446851059114 0.0264554477066242
5.4 0.024380271731531 0.0243895370901085
5.5 0.0224672435638365 0.0224772429115524
5.6 0.0206972111057064 0.0207080368123045
5.7 0.0190602818669383 0.0190720031075863
5.8 0.0175471497391717 0.0175598175231798
5.9 0.0161490163494281 0.0161627244307334
5.99999999999999 0.0148576347502299 0.0148725130599982
6.09999999999999 0.0136653809574935 0.0136814930888635
6.19999999999999 0.0125650617646846 0.0125824699450336
6.29999999999999 0.0115498312536878 0.0115687200952822
6.39999999999999 0.0106134370851732 0.0106339665483132
6.49999999999999 0.00975007649617165 0.00977235475435428
6.59999999999999 0.00895423776362446 0.00897842904781615
6.69999999999999 0.00822081768049315 0.00824710974791238
6.79999999999999 0.0075450584704114 0.00757367100534471
6.89999999999999 0.00692261315921699 0.00695371946043478
6.99999999999999 0.00634933902903409 0.00638317375888166
7.09999999999999 0.00582118492475924 0.00585824495518797
7.19999999999999 0.00533515936701233 0.00537541782031214
7.29999999999999 0.00488770334845483 0.00493143305891511
7.39999999999999 0.00447576049119075 0.00452327043235888
7.49999999999999 0.00409648799860006 0.00414813277610879
7.59999999999999 0.00374725696887217 0.00380343089414868
7.69999999999999 0.0034256657350252 0.00348676930822837
7.79999999999999 0.00312946457087284 0.00319593283604237
7.89999999999999 0.00285653880436072 0.00292887396962683
7.99999999999999 0.00260494183843336 0.00268370102322012
8.09999999999999 0.00237286641879356 0.00245866701843885
8.19999999999999 0.0021586977675291 0.00225215927377159
8.29999999999999 0.0019608496819399 0.00206268966499603
8.39999999999999 0.00177787872904049 0.00188888552310235
8.49999999999999 0.00160843430165703 0.0017294811365905
8.59999999999999 0.00145128176232633 0.0015833098255412
8.69999999999999 0.00130528132243175 0.00144929655559243
8.79999999999998 0.00116931997332715 0.00132645106084021
8.89999999999998 0.00104237542877363 0.00121386144568992
8.99999999999998 0.000923481271168318 0.00111068823678013
9.09999999999998 0.000811747983402704 0.00101615885726006
9.19999999999998 0.000706346345753842 0.000929562496901273
9.29999999999998 0.000606941905965929 0.000850245352747025
9.39999999999998 0.000511767373493688 0.000777606216232355
9.49999999999998 0.000420567067733311 0.000711092383933167
9.59999999999998 0.000332630418650312 0.000650195870312208
9.69999999999998 0.000247293434778719 0.000594449902016264
9.79999999999998 0.000163854214821152 0.000543425674435344
9.89999999999998 8.16452343731265E-05 0.000496729352356144
9.99999999999998 3.02427560181255E-09 0.000453999297624857
